f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,label
5,0,0,0,9.25E-4,-1,-1,-994,0,0,0,0,4.19,1.22,0.02,4.8,50.0,7,57.0,83.0,21194,1080686,0,0,0,18,1012,1,18,1,0,0,1,20,60,92,0,0,0,0.167,0.500,1,108,0
5,0,0,0,9.25E-4,-1,-1,-1011,0,0,0,0,3.41,0.00,0.00,4.4,50.0,0,46.0,77.0,0,0,0,0,2,1,1012,1,18,1,0,1,1,0,239,87,0,0,1,0.062,0.500,1,108,0
5,0,0,0,9.25E-4,-1,-1,-969,0,0,0,0,4.16,0.00,28.00,5.3,50.0,7,55.0,75.0,28,0,0,0,2,43,1012,1,18,1,0,0,1,1,97,87,0,0,0,0.100,0.500,1,108,0
5,0,0,0,9.25E-4,-1,-1,-972,0,0,0,0,4.14,1.36,0.05,4.7,50.0,7,57.0,80.0,34795,751686,0,0,2,40,1012,1,18,1,0,0,1,42,97,86,0,0,0,0.100,0.333,1,108,0
5,0,0,0,9.25E-4,-1,-1,-717,0,0,0,0,4.01,1.48,0.03,4.8,50.0,6,52.0,80.0,47353,1372490,0,0,1,295,1012,1,18,1,0,0,1,33,88,86,0,0,0,0.167,0.500,1,108,0
5,0,0,0,9.25E-4,-1,-1,-787,0,0,0,0,4.14,1.41,0.04,4.7,50.0,7,57.0,80.0,39974,1080686,0,0,2,225,1012,1,18,1,0,0,1,20,131,86,0,0,0,0.100,0.333,1,108,0
5,0,0,0,9.25E-4,-1,-1,-1010,0,0,0,0,2.92,1.35,0.04,4.4,34.0,4,16.0,79.0,33685,775445,0,0,3,2,1012,1,18,1,0,0,1,49,136,90,0,0,0,0.077,0.500,1,108,0
5,0,0,0,9.25E-4,-1,-1,-722,0,0,0,0,4.03,1.16,0.05,4.8,50.0,6,52.0,81.0,15043,331904,0,0,1,290,1012,1,18,1,0,0,1,14,66,88,0,0,0,0.167,0.500,1,108,0
5,0,0,0,9.25E-4,-1,-1,-998,0,0,0,0,4.12,0.76,0.04,5.3,50.0,7,52.0,76.0,2862,72125,0,0,2,14,1012,1,18,1,0,0,1,39,80,88,0,0,0,0.100,0.500,1,108,0
8,0,0,0,0.00627,-1,-1,7,0,0,0,0,2.46,0.36,0.02,3.8,18.0,6,34.0,41.0,624,35312,0,0,2,254,247,3,-1,1,0,0,1,3,74,84,0,0,0,0.200,0.500,1,-1,0
4,0,0,0,0.002085,-1,-1,-118,0,0,0,0,2.21,0.31,0.52,4.3,23.0,3,0.0,65.0,2398,4631,0,0,1,23,141,5,-1,1,0,1,1,718,47,89,0,0,0,0.286,1.000,1,101,0
4,0,0,0,0.002085,-1,-1,-119,0,0,0,0,2.29,0.11,0.19,4.4,23.0,4,0.0,65.0,886,4631,0,0,1,22,141,5,-1,1,0,1,1,152,52,89,0,0,0,0.333,1.000,1,101,0
4,0,0,0,0.002085,-1,-1,201,0,0,0,0,2.97,0.56,0.01,4.5,22.0,3,40.0,76.0,482,55246,0,0,2,342,141,5,-1,1,0,0,1,16,36,87,0,0,0,0.125,1.000,1,101,0
4,0,0,0,2.05E-4,-1,-1,-231,0,0,0,0,2.64,1.65,0.07,4.6,30.0,2,27.0,56.0,55447,838210,0,0,2,6,237,5,-1,1,0,0,1,301,171,86,0,0,0,0.200,1.000,1,-1,0
4,0,0,0,2.05E-4,-1,-1,-227,0,0,0,0,2.89,0.01,898.00,4.6,30.0,2,37.0,64.0,898,0,0,0,3,10,237,5,-1,1,0,0,1,5,150,86,0,0,0,0.125,1.000,1,-1,0
4,0,0,0,2.05E-4,-1,-1,-211,0,0,0,0,2.91,0.18,15794.00,4.6,32.0,1,41.0,63.0,15794,0,0,0,3,26,237,5,-1,1,0,0,1,70,449,92,0,0,0,0.118,1.000,1,-1,0
4,0,0,0,2.05E-4,-1,-1,-221,0,0,0,0,2.76,1.32,0.08,4.4,30.0,1,35.0,64.0,30059,394348,0,0,3,16,237,5,-1,1,0,0,1,50,155,90,0,0,0,0.118,1.000,1,-1,0
4,0,0,0,2.05E-4,-1,-1,-177,0,0,3,0,2.88,0.08,8451.00,4.5,30.0,2,38.0,63.0,8451,0,0,0,2,60,237,5,-1,1,0,0,1,0,152,99,0,0,0,0.111,1.000,1,-1,0
4,0,0,0,2.05E-4,-1,-1,-210,0,0,0,0,2.70,0.10,10254.00,4.4,30.0,2,30.0,60.0,10254,0,0,0,3,27,237,5,-1,1,0,0,1,1,337,95,0,0,0,0.133,1.000,1,-1,0
4,0,0,0,2.05E-4,-1,-1,-231,0,0,0,0,2.64,1.65,0.07,4.6,30.0,2,27.0,56.0,55447,838210,0,0,2,6,237,5,-1,1,0,0,1,301,171,86,0,0,0,0.200,1.000,1,-1,0
4,0,0,0,2.05E-4,-1,-1,-227,0,0,0,0,2.89,0.01,898.00,4.6,30.0,2,37.0,64.0,898,0,0,0,3,10,237,5,-1,1,0,0,1,5,150,86,0,0,0,0.125,1.000,1,-1,0
4,0,0,0,2.05E-4,-1,-1,-211,0,0,0,0,2.91,0.18,15794.00,4.6,32.0,1,41.0,63.0,15794,0,0,0,3,26,237,5,-1,1,0,0,1,70,449,92,0,0,0,0.118,1.000,1,-1,0
4,0,0,0,2.05E-4,-1,-1,-221,0,0,0,0,2.76,1.32,0.08,4.4,30.0,1,35.0,64.0,30059,394348,0,0,3,16,237,5,-1,1,0,0,1,50,155,90,0,0,0,0.118,1.000,1,-1,0
4,0,0,0,2.05E-4,-1,-1,-177,0,0,3,0,2.88,0.08,8451.00,4.5,30.0,2,38.0,63.0,8451,0,0,0,2,60,237,5,-1,1,0,0,1,0,152,99,0,0,0,0.111,1.000,1,-1,0
4,0,0,0,2.05E-4,-1,-1,-210,0,0,0,0,2.70,0.10,10254.00,4.4,30.0,2,30.0,60.0,10254,0,0,0,3,27,237,5,-1,1,0,0,1,1,337,95,0,0,0,0.133,1.000,1,-1,0
8,0,0,0,0.270272,-1,-1,-1556,0,0,1,0,4.05,0.20,0.09,5.3,50.0,9,52.0,58.0,1663,18029,0,0,2,12,1568,0,23,1,0,0,1,24,21,84,0,1,1,0.286,1.000,1,111,0
7,0,0,0,0.002387,-1,-1,-569,0,0,0,0,4.02,0.01,0.04,4.7,50.0,3,63.0,85.0,19,504,0,0,1,88,657,2,937,1,0,0,1,1,18,93,0,0,0,0.133,1.000,1,-1,0
7,0,0,0,0.002387,-1,-1,280,0,0,0,0,3.26,0.10,0.06,4.8,16.0,7,42.0,81.0,575,9839,0,0,2,937,657,2,937,0,0,0,1,0,48,89,0,0,0,0.250,0.500,1,-1,0
7,0,0,0,0.002387,-1,-1,420,0,0,0,0,3.26,0.11,0.07,4.8,16.0,7,42.0,81.0,677,9839,0,0,2,1077,657,2,937,1,0,0,1,0,40,90,0,0,0,0.250,0.500,1,-1,0
7,0,0,0,0.002387,-1,-1,-508,0,0,0,0,2.87,0.00,0.05,3.9,23.0,4,45.0,63.0,20,376,0,0,0,149,657,2,937,1,0,0,0,0,9,61,0,0,0,0.200,0.000,1,-1,0
6,0,0,0,0.99989,-1,-1,-64,0,0,0,0,3.21,0.03,9.60,4.3,37.0,6,34.0,65.0,2622,273,0,0,2,114,178,0,23,0,0,1,0,0,35,86,0,0,0,0.625,1.000,1,114,0
6,0,0,0,0.99989,-1,-1,-51,0,0,0,0,3.33,0.00,0.02,4.3,37.0,8,34.0,64.0,11,461,0,0,2,127,178,0,23,1,0,1,0,0,104,86,0,0,1,0.714,1.000,1,114,0
6,0,0,0,0.99989,-1,-1,-48,0,0,0,0,3.37,0.00,0.60,4.3,37.0,8,36.0,65.0,64,106,0,0,2,130,178,0,23,0,0,1,0,3,18,86,0,0,0,0.714,1.000,1,114,0
6,0,0,0,0.99989,-1,-1,-155,0,0,0,0,3.23,0.19,0.00,4.2,33.0,4,49.0,67.0,38,19425,0,0,2,23,178,0,23,1,0,1,0,0,219,93,0,0,0,0.400,1.000,1,114,0
6,0,0,0,0.99989,-1,-1,424,0,0,0,0,3.55,0.02,1.47,4.1,37.0,5,55.0,75.0,727,494,0,0,3,602,178,0,23,1,0,0,0,10,42,95,0,0,0,0.273,1.000,1,114,0
6,0,0,0,0.99989,-1,-1,-160,0,0,1,0,3.21,0.19,0.00,4.0,33.0,3,49.0,74.0,15,19425,0,0,3,18,178,0,23,1,0,1,0,0,283,95,0,0,0,0.231,1.000,1,114,0
6,0,0,0,0.99989,-1,-1,-159,0,0,1,0,3.21,0.19,0.00,4.0,33.0,3,49.0,74.0,12,19425,0,0,3,19,178,0,23,1,0,1,0,0,270,95,0,0,0,0.231,1.000,1,114,0
6,0,0,0,0.99989,-1,-1,-152,0,0,0,0,3.16,0.19,0.00,4.0,33.0,3,50.0,68.0,14,19425,0,0,2,26,178,0,23,1,0,1,0,0,180,92,0,0,0,0.231,1.000,1,114,0
6,0,0,0,0.99989,-1,-1,-149,0,0,0,0,3.14,0.19,0.00,4.0,33.0,3,50.0,67.0,23,19425,0,0,2,29,178,0,23,1,0,1,0,0,141,88,0,0,0,0.231,1.000,1,114,0
6,0,0,0,0.99989,-1,-1,-148,0,0,0,0,3.14,0.19,0.00,4.0,33.0,3,50.0,67.0,20,19425,0,0,2,30,178,0,23,1,0,1,0,0,123,90,0,0,0,0.231,1.000,1,114,0
5,0,1,1,0.002432,-1,-1,-42,0,0,0,0,4.33,0.39,0.01,5.3,50.0,6,62.0,86.0,282,39040,0,0,1,864,906,0,61,1,0,0,1,0,11,86,0,0,0,0.250,1.000,1,109,0
5,0,1,1,0.002432,-1,-1,-25,0,0,0,0,4.20,0.39,0.01,4.7,50.0,6,63.0,83.0,209,39040,0,0,2,881,906,0,61,0,0,0,1,0,43,84,0,0,0,0.222,1.000,1,109,0
5,0,1,1,0.002432,-1,-1,-845,0,0,0,0,4.30,0.00,0.00,5.2,50.0,6,63.0,84.0,0,0,0,0,2,61,906,0,61,0,0,0,1,0,13,88,0,0,0,0.125,1.000,1,109,0
5,0,1,1,0.002432,-1,-1,-860,0,0,0,0,4.03,0.00,0.00,4.5,50.0,4,63.0,83.0,0,0,0,0,2,46,906,0,61,1,0,0,1,0,32,86,0,0,0,0.133,1.000,1,109,0
5,0,1,1,0.002432,-1,-1,-854,0,0,0,0,2.49,0.00,0.00,4.3,31.0,2,8.0,71.0,0,0,0,0,3,52,906,0,61,0,0,0,1,0,37,86,0,0,0,0.125,1.000,1,109,0
5,0,1,1,0.002432,-1,-1,-823,0,0,0,0,4.40,1.20,0.07,5.3,50.0,7,63.0,85.0,20474,280417,0,0,1,83,906,0,61,0,0,0,1,0,13,87,0,0,0,0.222,1.000,1,109,0
5,0,1,1,0.002432,-1,-1,-778,0,0,0,0,4.17,1.66,0.15,4.7,50.0,7,57.0,83.0,66185,452013,0,0,1,128,906,0,61,0,0,1,1,0,12,84,0,0,0,0.133,1.000,1,109,0
5,0,1,1,0.002432,-1,-1,-363,0,0,0,0,4.38,0.32,1.76,5.5,50.0,6,63.0,86.0,20209,11457,0,0,3,543,906,0,61,0,0,1,1,0,66,88,0,0,0,0.286,1.000,1,109,0
5,0,1,1,0.002432,-1,-1,-201,0,0,0,0,4.53,0.28,1.48,5.4,50.0,9,63.0,83.0,16917,11457,0,0,2,705,906,0,61,0,0,0,1,0,56,85,0,0,0,0.333,1.000,1,109,0
3,0,1,1,0.003855,4,9,-64,0,0,0,0,4.49,0.34,0.07,5.2,50.0,8,74.0,74.0,2109,31601,0,0,2,16,80,1,12,1,0,0,1,12,44,91,0,0,0,0.067,1.000,1,110,0
3,0,1,1,0.003855,4,9,-54,0,0,0,0,4.32,0.02,0.05,5.1,50.0,5,76.0,76.0,117,2156,0,0,2,26,80,1,12,0,0,0,1,2,21,97,0,0,0,0.067,1.000,1,110,0
3,0,1,1,0.003855,4,9,-5,0,0,0,0,4.71,1.05,0.02,5.3,50.0,9,79.0,79.0,3682,167024,0,0,3,75,80,1,12,1,0,0,0,53,70,91,0,0,0,0.091,1.000,1,110,0
3,0,1,1,0.003855,4,9,-68,0,0,0,0,4.40,0.00,0.06,4.7,50.0,6,79.0,79.0,8,128,0,0,0,12,80,1,12,0,0,0,1,0,30,0,0,0,0,0.200,1.000,1,110,0
3,0,1,1,0.003855,4,9,16,0,0,1,0,4.95,0.00,0.15,5.3,50.0,12,80.0,81.0,7,48,0,0,2,96,80,1,12,1,0,0,0,0,19,91,0,0,0,0.167,1.000,1,110,0
10,0,0,0,0.999967,-1,-1,-878,0,0,0,0,3.59,0.00,0.09,4.1,31.0,8,52.0,76.0,9,99,0,0,3,124,1002,0,-1,0,0,0,0,0,28,97,0,0,1,0.429,0.667,1,-1,0
10,0,0,0,0.999967,-1,-1,-561,0,0,0,0,2.40,0.65,0.21,3.8,17.0,5,24.0,57.0,10733,51769,0,0,2,441,1002,0,-1,0,0,0,1,67,52,93,0,0,0,0.286,1.000,1,-1,0
10,0,0,0,0.999967,-1,-1,-878,0,0,0,0,3.59,0.00,0.09,4.1,31.0,8,52.0,76.0,9,99,0,0,3,124,1002,0,-1,0,0,0,0,0,28,97,0,0,1,0.429,0.667,1,-1,0
10,0,0,0,0.999967,-1,-1,-561,0,0,0,0,2.40,0.65,0.21,3.8,17.0,5,24.0,57.0,10733,51769,0,0,2,441,1002,0,-1,0,0,0,1,67,52,93,0,0,0,0.286,1.000,1,-1,0
10,0,0,0,0.458077,-1,-1,-611,0,0,0,0,3.29,0.09,0.26,2.8,50.0,1,52.0,78.0,1605,6114,0,0,2,257,868,0,-1,1,0,0,1,30,72,93,0,0,0,0.455,0.000,1,-1,0
9,0,0,0,0.049272,-1,-1,-990,0,0,3,0,3.43,0.06,0.20,4.3,32.0,7,40.0,79.0,945,4629,0,0,3,333,1323,0,160,0,0,0,0,8,172,95,0,0,0,0.333,0.500,1,-1,0
9,0,0,0,0.049272,-1,-1,-1178,0,0,0,0,2.95,0.15,0.04,3.9,32.0,12,19.0,43.0,632,14368,0,0,2,145,1323,0,160,1,0,0,1,4,84,92,0,0,0,0.750,1.000,1,-1,0
9,0,0,0,0.049272,-1,-1,-436,0,0,0,0,3.75,0.67,0.01,4.4,28.0,11,46.0,81.0,932,65670,0,0,3,887,1323,0,160,0,0,0,1,1,82,92,0,0,0,0.182,0.500,1,-1,0
2,1,0,0,0.001099,10,5,-39,0,0,0,0,4.12,0.00,0.00,4.7,50.0,0,80.0,88.0,0,0,0,0,2,0,39,3,0,1,0,0,1,0,35,84,0,0,0,0.133,1.000,1,113,0
2,1,0,0,0.001099,10,5,-39,0,0,0,0,4.06,0.00,0.00,4.6,50.0,0,80.0,84.0,0,0,0,0,0,0,39,3,0,1,0,1,1,0,117,85,0,0,0,0.111,1.000,1,113,0
2,1,0,0,0.001099,10,5,-39,0,0,0,0,4.07,0.00,0.00,4.5,50.0,0,80.0,87.0,0,0,0,0,2,0,39,3,0,1,0,0,1,0,67,87,0,0,0,0.067,1.000,1,113,0
4,0,0,0,0.001167,-1,-1,792,0,0,0,0,4.13,0.18,0.20,4.9,50.0,8,62.0,64.0,3066,15404,0,0,2,1206,414,1,-1,1,0,0,1,0,39,86,0,1,0,0.600,1.000,1,-1,0
4,0,0,0,0.013613,-1,-1,-156,0,0,0,0,4.07,2.13,0.22,4.6,50.0,4,63.0,85.0,100000,455995,0,0,3,145,301,3,201,1,0,0,0,389,111,84,0,0,0,0.188,1.000,1,108,0
4,0,0,0,0.013613,-1,-1,-7,0,0,0,0,4.05,1.83,0.50,4.8,50.0,3,63.0,86.0,83386,166713,0,0,3,294,301,3,201,1,0,0,0,3,299,88,0,0,0,0.333,1.000,1,108,0
4,0,0,0,0.013613,-1,-1,190,0,0,0,0,3.55,1.39,0.17,4.7,50.0,4,62.0,40.0,35306,211627,0,0,2,491,301,3,201,1,0,0,0,107,26,84,0,0,0,0.167,1.000,1,108,0
4,0,0,0,0.013613,-1,-1,-68,0,0,1,0,3.35,1.13,0.05,4.7,50.0,3,52.0,42.0,11835,251965,0,0,1,233,301,3,201,1,0,0,1,39,57,82,0,0,0,0.182,1.000,1,108,0
4,0,0,0,0.013613,-1,-1,-130,0,0,0,0,4.41,0.56,0.01,5.4,50.0,10,52.0,82.0,541,55098,0,0,3,171,301,3,201,0,0,0,1,3,33,91,0,0,0,0.182,1.000,1,108,0
4,0,0,0,0.013613,-1,-1,52,0,0,0,0,3.56,1.37,0.31,4.5,50.0,5,57.0,45.0,33960,110047,0,0,0,353,301,3,201,0,0,1,1,102,35,84,0,0,0,0.133,1.000,1,108,0
4,0,0,0,0.013318,-1,-1,-294,0,0,0,0,3.73,0.01,0.11,4.7,50.0,7,57.0,45.0,142,1351,0,0,1,666,960,1,-1,1,0,0,1,0,13,104,0,1,0,0.222,1.000,1,110,0
4,0,0,0,0.013318,-1,-1,-829,0,0,0,0,2.91,0.02,0.13,2.4,50.0,0,62.0,44.0,260,1945,0,0,1,131,960,1,-1,0,0,0,0,4,8,84,0,1,0,0.095,1.000,1,110,0
3,0,0,0,0.003409,-1,-1,-749,0,0,0,0,3.75,0.00,0.14,4.8,50.0,7,57.0,45.0,57,415,0,0,1,27,776,2,60,1,0,0,0,0,70,88,0,0,0,0.500,1.000,1,106,0
5,0,0,0,0.999983,-1,-1,396,0,0,0,0,2.96,0.05,0.14,3.8,30.0,5,33.0,70.0,615,4415,0,0,3,532,136,0,-1,0,0,0,0,4,32,97,0,0,0,0.500,1.000,1,-1,0
5,0,0,0,0.999983,-1,-1,396,0,0,0,0,2.96,0.05,0.14,3.8,30.0,5,33.0,70.0,615,4415,0,0,3,532,136,0,-1,0,0,0,0,4,32,97,0,0,0,0.500,1.000,1,-1,0
5,0,0,0,0.002432,-1,-1,734,0,0,0,0,4.33,0.39,0.01,5.3,50.0,6,62.0,86.0,282,39040,0,0,1,864,130,0,61,1,0,0,1,0,11,86,0,0,0,0.250,1.000,1,109,0
5,0,0,0,0.002432,-1,-1,751,0,0,0,0,4.20,0.39,0.01,4.7,50.0,6,63.0,83.0,209,39040,0,0,2,881,130,0,61,0,0,0,1,0,43,84,0,0,0,0.222,1.000,1,109,0
5,0,0,0,0.002432,-1,-1,-69,0,0,0,0,4.30,0.00,0.00,5.2,50.0,6,63.0,84.0,0,0,0,0,2,61,130,0,61,0,0,0,1,0,13,88,0,0,0,0.125,1.000,1,109,0
5,0,0,0,0.002432,-1,-1,-84,0,0,0,0,4.03,0.00,0.00,4.5,50.0,4,63.0,83.0,0,0,0,0,2,46,130,0,61,1,0,0,1,0,32,86,0,0,0,0.133,1.000,1,109,0
5,0,0,0,0.002432,-1,-1,-78,0,0,0,0,2.49,0.00,0.00,4.3,31.0,2,8.0,71.0,0,0,0,0,3,52,130,0,61,0,0,0,1,0,37,86,0,0,0,0.125,1.000,1,109,0
5,0,0,0,0.002432,-1,-1,-47,0,0,0,0,4.40,1.20,0.07,5.3,50.0,7,63.0,85.0,20474,280417,0,0,1,83,130,0,61,0,0,0,1,0,13,87,0,0,0,0.222,1.000,1,109,0
5,0,0,0,0.002432,-1,-1,-2,0,0,0,0,4.17,1.66,0.15,4.7,50.0,7,57.0,83.0,66185,452013,0,0,1,128,130,0,61,0,0,1,1,0,12,84,0,0,0,0.133,1.000,1,109,0
5,0,0,0,0.002432,-1,-1,413,0,0,0,0,4.38,0.32,1.76,5.5,50.0,6,63.0,86.0,20209,11457,0,0,3,543,130,0,61,0,0,1,1,0,66,88,0,0,0,0.286,1.000,1,109,0
5,0,0,0,0.002432,-1,-1,575,0,0,0,0,4.53,0.28,1.48,5.4,50.0,9,63.0,83.0,16917,11457,0,0,2,705,130,0,61,0,0,0,1,0,56,85,0,0,0,0.333,1.000,1,109,0
11,0,0,0,0.023702,-1,-1,265,0,0,0,0,4.50,0.22,0.02,4.7,49.0,10,71.0,77.0,461,19944,0,0,2,740,475,1,199,0,0,0,0,52,11,91,0,0,0,0.700,0.500,1,112,0
11,0,0,0,0.023702,-1,-1,-457,0,0,0,0,2.97,1.21,0.02,4.2,34.0,4,32.0,65.0,15546,649881,0,0,2,18,475,1,199,1,0,1,0,154,126,93,0,0,0,0.667,0.000,1,112,0
11,0,0,0,0.86395,-1,-1,-1780,0,0,0,0,3.60,0.05,0.22,4.0,32.0,12,46.0,62.0,956,4444,0,0,1,718,2498,0,565,1,0,0,0,0,10,85,0,0,0,0.857,1.000,1,-1,0
11,0,0,0,0.86395,-1,-1,-1943,0,0,0,0,3.36,0.01,4.17,4.0,32.0,12,46.0,41.0,897,215,0,0,2,555,2498,0,565,0,0,1,0,4,25,84,0,0,0,0.857,1.000,1,-1,0
11,0,0,0,0.86395,-1,-1,-1542,0,0,0,0,3.87,0.05,0.04,4.0,32.0,12,51.0,78.0,168,4356,0,0,3,956,2498,0,565,1,0,0,1,0,66,86,0,0,1,0.857,1.000,1,-1,0
11,0,0,0,0.86395,-1,-1,-1933,0,0,0,0,3.62,0.05,0.05,4.0,32.0,12,51.0,57.0,248,4832,0,0,1,565,2498,0,565,1,0,0,0,11,59,88,0,0,0,0.857,1.000,1,-1,0
6,0,0,0,0.001904,-1,-1,70,0,0,0,0,3.54,0.01,0.05,4.5,34.0,8,44.0,71.0,26,543,0,0,2,86,16,4,-1,1,0,0,0,1,12,88,0,0,0,0.455,1.000,1,-1,0
6,0,0,0,0.001904,-1,-1,9,0,0,0,0,2.70,0.11,0.15,4.2,24.0,4,30.0,62.0,1379,9100,0,0,1,25,16,4,-1,1,0,0,0,2,35,92,0,0,0,0.158,1.000,1,-1,0
6,0,0,0,0.001904,-1,-1,2,0,0,0,0,2.76,0.02,0.02,4.4,15.0,8,22.0,67.0,43,1725,0,0,0,18,16,4,-1,1,0,0,1,0,15,64,0,0,0,0.286,1.000,1,-1,0
6,0,0,0,0.001904,-1,-1,5,0,0,0,0,2.68,0.03,0.01,4.2,19.0,5,27.0,67.0,44,3288,0,0,0,21,16,4,-1,1,0,0,0,0,14,91,0,0,0,0.231,1.000,1,-1,0
6,0,0,0,0.001904,-1,-1,-5,0,0,0,0,2.51,0.00,0.00,3.8,17.0,7,22.0,57.0,0,0,0,0,2,11,16,4,-1,1,0,0,0,0,30,92,0,0,0,0.235,1.000,1,-1,0
6,0,0,0,0.001904,-1,-1,36,0,0,0,0,3.10,0.77,0.03,4.2,29.0,5,46.0,61.0,2394,74424,0,0,2,52,16,4,-1,1,0,0,0,3,112,97,0,0,1,0.200,1.000,1,-1,0
7,0,0,0,0.528568,-1,-1,-2640,0,0,0,0,3.85,0.03,3.51,4.7,45.0,7,59.0,61.0,2244,639,0,0,2,27,2667,0,27,1,0,0,0,6,25,86,0,1,0,0.211,1.000,1,-1,0
7,0,0,0,0.528568,-1,-1,-2642,0,0,0,0,3.74,0.05,0.02,4.8,34.0,6,51.0,85.0,85,5066,0,0,3,25,2667,0,27,1,0,0,0,2,62,86,0,0,0,0.250,1.000,1,-1,0
7,0,0,0,0.528568,-1,-1,-2662,0,0,0,0,2.65,0.87,0.00,4.0,25.0,4,36.0,51.0,3,86549,0,0,2,5,2667,0,27,0,0,0,0,0,13,95,0,0,0,0.188,1.000,1,-1,0
7,0,0,0,0.528568,-1,-1,-2620,0,0,0,0,4.11,0.00,0.16,4.8,50.0,8,62.0,64.0,9,56,0,0,2,47,2667,0,27,1,0,0,0,0,20,89,0,0,0,0.364,1.000,1,-1,0
7,0,0,0,0.528568,-1,-1,-2529,0,0,0,0,4.23,0.00,0.18,4.9,45.0,8,59.0,85.0,29,162,0,0,3,138,2667,0,27,0,0,0,0,1,65,90,0,0,0,0.500,1.000,1,-1,0
5,0,1,1,0.002432,-1,-1,-25,0,0,0,0,4.20,0.43,0.09,4.7,50.0,6,63.0,83.0,3613,39040,0,0,2,881,906,0,61,0,0,0,1,0,43,84,0,0,0,0.222,1.000,1,109,0
5,0,1,1,0.002432,-1,-1,-42,0,0,0,0,4.33,0.39,0.01,5.3,50.0,6,62.0,86.0,282,39040,0,0,1,864,906,0,61,1,0,0,1,0,11,86,0,0,0,0.250,1.000,1,109,0
5,0,1,1,0.002432,-1,-1,-845,0,0,0,0,4.30,0.00,0.00,5.2,50.0,6,63.0,84.0,0,0,0,0,2,61,906,0,61,0,0,0,1,0,13,88,0,0,0,0.125,1.000,1,109,0
5,0,1,1,0.002432,-1,-1,-860,0,0,0,0,4.03,0.00,0.00,4.5,50.0,4,63.0,83.0,0,0,0,0,2,46,906,0,61,1,0,0,1,0,32,86,0,0,0,0.133,1.000,1,109,0
5,0,1,1,0.002432,-1,-1,7,0,0,0,0,4.08,0.41,0.04,4.7,50.0,4,62.0,85.0,1505,39040,0,0,2,913,906,0,61,1,0,0,1,0,61,91,0,0,0,0.154,1.000,1,109,0
5,0,1,1,0.002432,-1,-1,-854,0,0,0,0,2.49,0.00,0.00,4.3,31.0,2,8.0,71.0,0,0,0,0,3,52,906,0,61,0,0,0,1,0,37,86,0,0,0,0.125,1.000,1,109,0
5,0,1,1,0.002432,-1,-1,-778,0,0,0,0,4.17,1.66,0.15,4.7,50.0,7,57.0,83.0,66185,452013,0,0,1,128,906,0,61,0,0,1,1,0,12,84,0,0,0,0.133,1.000,1,109,0
5,0,1,1,0.002432,-1,-1,-96,0,0,0,0,3.96,0.39,0.01,4.7,50.0,5,55.0,79.0,228,39040,0,0,0,810,906,0,61,1,0,0,1,0,19,83,0,0,0,0.222,1.000,1,109,0
5,0,1,1,0.002432,-1,-1,-42,0,0,0,0,4.46,0.39,0.01,4.8,50.0,10,60.0,85.0,325,39040,0,0,0,864,906,0,61,1,0,0,1,0,10,91,0,0,0,0.250,1.000,1,109,0
9,0,0,0,0.999986,-1,-1,-50,0,0,0,0,3.58,0.11,0.02,4.8,23.0,10,46.0,74.0,203,10958,0,0,2,294,344,0,-1,1,0,0,0,1,174,102,0,0,0,0.500,1.000,1,103,0
9,0,0,0,0.999986,-1,-1,-278,0,0,0,0,3.13,0.10,0.13,4.3,32.0,7,30.0,66.0,1107,8594,0,0,2,66,344,0,-1,1,0,0,0,0,164,86,0,0,0,0.583,1.000,1,103,0
9,0,0,0,0.999986,-1,-1,-275,0,0,0,0,2.32,0.55,0.30,3.8,21.0,7,8.0,53.0,12565,42053,0,0,2,69,344,0,-1,1,0,0,0,12,67,91,0,0,0,0.333,1.000,1,103,0
6,0,0,0,0.999995,-1,-1,-407,0,0,0,0,4.80,0.01,0.01,5.5,50.0,15,55.0,81.0,7,998,0,0,0,13,420,1,17,1,0,0,0,0,41,98,0,0,1,0.750,1.000,1,-1,0
7,0,0,0,0.999983,-1,-1,-1783,0,0,0,0,3.83,0.11,0.15,4.5,44.0,3,63.0,82.0,1393,9269,0,0,2,4,1787,0,139,0,0,0,1,3,33,113,0,1,1,0.067,0.000,1,-1,0
7,0,0,0,0.999983,-1,-1,-1786,0,0,0,0,3.06,0.00,0.02,4.2,30.0,4,48.0,59.0,2,111,0,0,2,1,1787,0,139,1,0,0,1,0,79,90,0,0,1,0.273,1.000,1,-1,0
7,0,0,0,0.999983,-1,-1,-1439,0,0,0,0,3.06,0.11,3.15,4.2,30.0,4,48.0,59.0,8259,2619,0,0,2,348,1787,0,139,1,0,0,1,1,119,84,0,0,0,0.273,1.000,1,-1,0
7,0,0,0,0.999983,-1,-1,-1053,0,0,0,0,2.50,0.87,0.39,4.1,29.0,4,17.0,55.0,24323,62197,0,0,1,734,1787,0,139,1,0,0,0,0,37,84,0,0,1,0.182,1.000,1,-1,0
7,0,0,0,0.999983,-1,-1,-1567,0,0,0,0,3.06,1.01,0.00,4.2,30.0,4,48.0,59.0,549,124914,0,0,2,220,1787,0,139,1,0,0,1,0,55,84,0,0,0,0.273,1.000,1,-1,0
