@relation 'tmp_1w-weka.filters.unsupervised.attribute.Remove-R2-11,14-21,23,25-35,37-55'

@attribute pageShowType {class0,class1}
@attribute ' pMaxMr' numeric
@attribute ' pMaxTr' numeric
@attribute ' isOnlyOneTerm' {FALSE,TRUE}
@attribute ' isArticleOld' {FALSE,TRUE}
@attribute ' maxRNum' numeric

@data
class0,22,3.8,FALSE,FALSE,234
class0,50,4.8,FALSE,FALSE,120
class0,50,5.5,FALSE,FALSE,2003
class0,29,4.2,FALSE,FALSE,78776
class0,50,5.5,FALSE,FALSE,12473
class0,50,5.5,FALSE,FALSE,6502
class0,50,5.6,FALSE,FALSE,2980
class0,50,5.6,FALSE,FALSE,42
class0,50,5.6,FALSE,FALSE,5
class0,50,5.6,FALSE,FALSE,5
class0,50,4.8,FALSE,FALSE,100000
class0,22,4.1,FALSE,FALSE,4623
class0,50,4.8,FALSE,FALSE,88
class0,50,4.4,TRUE,FALSE,236
class0,50,5.6,FALSE,FALSE,14839
class0,50,4.8,FALSE,FALSE,5792
class0,29,4.4,FALSE,FALSE,5689
class0,24,4.4,FALSE,FALSE,138
class0,21,3.9,FALSE,FALSE,38
class0,50,4.8,FALSE,FALSE,5792
class0,50,4.8,FALSE,FALSE,202
class0,24,4.4,FALSE,FALSE,138
class0,50,5.5,FALSE,FALSE,1611
class0,49,4.2,FALSE,FALSE,32
class0,24,4.4,FALSE,FALSE,138
class0,50,5.6,FALSE,FALSE,5184
class0,50,5.5,FALSE,FALSE,438
class0,50,5.5,FALSE,FALSE,438
class0,50,5.4,FALSE,FALSE,33632
class0,35,4.5,FALSE,FALSE,31
class0,50,5.2,FALSE,FALSE,39230
class0,50,5.4,FALSE,FALSE,22944
class0,50,4.8,FALSE,FALSE,2242
class0,50,5.4,FALSE,FALSE,86
class0,50,5.6,FALSE,FALSE,11911
class0,50,4.9,FALSE,FALSE,21085
class0,42,4.6,FALSE,FALSE,651
class0,50,5.6,FALSE,FALSE,4
class0,50,5.1,FALSE,FALSE,1847
class0,40,4.3,FALSE,FALSE,0
class0,50,5.1,FALSE,FALSE,36803
class0,50,5.5,FALSE,FALSE,100000
class0,50,5.4,FALSE,FALSE,60614
class0,50,4.7,FALSE,FALSE,2718
class0,50,5.5,FALSE,FALSE,20460
class0,50,5,FALSE,FALSE,256
class0,38,4.7,FALSE,TRUE,8048
class0,50,5,FALSE,FALSE,10
class0,50,5.5,FALSE,FALSE,28462
class0,50,5.3,FALSE,FALSE,328
class0,50,5.4,FALSE,FALSE,43198
class0,50,5.6,FALSE,FALSE,2980
class0,50,4.7,FALSE,FALSE,19054
class0,26,4.2,FALSE,FALSE,8327
class0,36,4.9,FALSE,FALSE,8959
class0,25,4.2,FALSE,FALSE,65183
class0,49,4.5,FALSE,FALSE,16983
class0,50,5.4,FALSE,TRUE,24451
class0,50,5.4,FALSE,FALSE,53192
class0,50,5.5,FALSE,FALSE,748
class0,50,5.6,FALSE,FALSE,2980
class0,40,4.8,FALSE,FALSE,23
class0,50,5.2,FALSE,FALSE,100000
class0,50,5.4,FALSE,FALSE,1765
class0,50,5.7,FALSE,FALSE,1149
class0,50,5.6,FALSE,FALSE,144
class0,50,4.9,FALSE,FALSE,3706
class0,50,5.3,TRUE,FALSE,4579
class0,50,4.8,FALSE,FALSE,62
class0,50,5.6,FALSE,FALSE,14909
class0,44,4.8,FALSE,FALSE,2952
class0,49,4.5,FALSE,FALSE,4735
class0,48,5.2,FALSE,FALSE,3488
class0,50,5.3,FALSE,FALSE,895
class0,50,5.6,FALSE,FALSE,12876
class0,45,4.9,FALSE,FALSE,5372
class0,50,5.6,FALSE,FALSE,0
class0,50,5.2,FALSE,FALSE,33835
class0,50,5.5,FALSE,FALSE,7906
class0,50,5.3,FALSE,FALSE,16008
class0,50,5.5,FALSE,FALSE,1231
class0,50,5.5,FALSE,FALSE,14978
class0,50,5.5,FALSE,FALSE,14978
class0,50,5.3,TRUE,FALSE,3400
class0,25,4.6,FALSE,FALSE,59
class0,44,4.9,FALSE,FALSE,39
class0,34,4.6,FALSE,TRUE,2757
class0,50,5.4,FALSE,FALSE,13995
class0,50,5.3,FALSE,FALSE,100000
class0,50,5.2,FALSE,FALSE,23984
class0,12,4.4,FALSE,TRUE,5178
class0,50,4.6,FALSE,TRUE,970
class0,50,5.4,FALSE,TRUE,251
class0,50,5.3,FALSE,FALSE,2133
class0,10,4.8,FALSE,FALSE,100000
class0,50,5.3,FALSE,FALSE,4722
class0,25,4.3,FALSE,TRUE,0
class0,50,5.5,FALSE,FALSE,7906
class0,25,4.3,FALSE,TRUE,0
class0,50,4.8,FALSE,FALSE,67738
class0,50,5.4,FALSE,FALSE,94155
class0,25,4.3,FALSE,TRUE,0
class0,50,5.3,FALSE,FALSE,100000
class0,50,5.3,FALSE,FALSE,100000
class0,50,4.8,FALSE,FALSE,67738
class0,50,5.7,FALSE,FALSE,801
class0,50,5.4,FALSE,FALSE,4080
class0,50,5.5,FALSE,FALSE,3060
class0,50,4.9,FALSE,FALSE,23847
class0,50,4.9,FALSE,FALSE,23847
class0,43,5.6,FALSE,FALSE,12
class0,50,4.8,FALSE,FALSE,82602
class0,50,4.9,FALSE,FALSE,23847
class0,15,3.8,FALSE,FALSE,5138
class0,50,4.9,FALSE,FALSE,17732
class0,50,5.6,FALSE,FALSE,11911
class0,50,4.9,FALSE,FALSE,23847
class0,50,5.4,FALSE,FALSE,591
class0,50,5.4,FALSE,FALSE,157
class0,21,4,FALSE,FALSE,1520
class0,50,5.4,FALSE,FALSE,3318
class0,50,5.5,FALSE,FALSE,439
class0,50,4.8,FALSE,FALSE,1112
class0,50,5.3,FALSE,FALSE,1190
class0,24,4.4,FALSE,FALSE,138
class0,50,4.8,FALSE,FALSE,1112
class0,22,4,FALSE,FALSE,557
class0,24,4.4,FALSE,FALSE,138
class0,50,5.1,FALSE,FALSE,89794
class0,24,4.4,FALSE,FALSE,138
class0,50,5.3,FALSE,TRUE,267
class0,50,4.9,FALSE,FALSE,18409
class0,50,5.1,FALSE,FALSE,99
class0,50,5.3,FALSE,FALSE,100000
class0,50,5.3,FALSE,FALSE,100000
class0,50,5.3,FALSE,FALSE,22783
class0,50,4.7,FALSE,FALSE,100000
class0,50,5.6,FALSE,FALSE,228
class0,27,4.1,FALSE,FALSE,1087
class0,50,4.4,FALSE,FALSE,95339
class0,32,4.3,FALSE,FALSE,577
class0,50,5.4,FALSE,FALSE,20383
class0,50,5.6,FALSE,FALSE,623
class0,50,5.6,FALSE,FALSE,14906
class0,50,5.5,FALSE,FALSE,7906
class0,50,5,FALSE,FALSE,10
class0,50,5.4,FALSE,FALSE,73727
class0,50,5,FALSE,FALSE,2705
class0,34,4.4,FALSE,FALSE,306
class0,36,4,FALSE,FALSE,2804
class0,50,5.2,FALSE,FALSE,70283
class0,29,4.4,FALSE,FALSE,72
class0,34,4.7,FALSE,FALSE,35
class0,50,4.8,FALSE,FALSE,11331
class0,42,4.2,FALSE,FALSE,2671
class0,50,5,FALSE,FALSE,9622
class0,50,5.5,FALSE,FALSE,169
class0,50,5.3,FALSE,FALSE,67218
class0,50,5.4,FALSE,FALSE,1994
class0,50,5.2,FALSE,FALSE,1539
class0,15,3.9,FALSE,FALSE,56103
class0,50,4.9,FALSE,FALSE,67
class0,50,4.1,FALSE,TRUE,15795
class0,50,5.3,FALSE,FALSE,20481
class0,30,3.9,FALSE,FALSE,0
class0,45,4.2,FALSE,FALSE,9106
class0,36,4.8,FALSE,FALSE,100000
class0,27,4,FALSE,TRUE,189
class0,50,4.2,FALSE,TRUE,2956
class0,50,4.6,FALSE,FALSE,4273
class0,50,5.6,FALSE,FALSE,576
class0,35,4.6,FALSE,FALSE,38660
class0,50,5.5,FALSE,FALSE,900
class0,16,4.1,FALSE,FALSE,17
class0,50,5.6,FALSE,FALSE,576
class0,23,3.9,FALSE,FALSE,116
class0,50,5.6,FALSE,FALSE,576
class0,50,5.6,FALSE,FALSE,7
class0,32,3.9,FALSE,FALSE,213
class0,34,4.3,FALSE,FALSE,42
class0,50,4.9,FALSE,FALSE,4426
class0,50,5.3,FALSE,FALSE,1462
class0,50,5.4,TRUE,FALSE,91644
class0,50,5.1,FALSE,FALSE,1847
class0,50,4.8,FALSE,FALSE,11020
class0,50,5.4,FALSE,TRUE,7628
class0,50,5,FALSE,FALSE,44330
class0,50,5.5,FALSE,FALSE,28462
class0,29,3.8,FALSE,FALSE,7871
class0,50,5.6,FALSE,FALSE,12876
class0,26,4,FALSE,FALSE,74031
class0,50,5.2,FALSE,FALSE,13468
class0,50,5.3,FALSE,FALSE,16696
class0,9,3.9,FALSE,TRUE,10989
class0,37,4.1,FALSE,FALSE,1035
class0,33,4.7,FALSE,FALSE,652
class0,33,4.3,FALSE,FALSE,53
class0,50,5.3,FALSE,FALSE,81
class0,45,4.4,FALSE,FALSE,197
class0,50,5.5,FALSE,FALSE,30497
class0,29,4.8,FALSE,FALSE,0
class0,28,4.3,FALSE,FALSE,7305
class0,50,4.2,FALSE,TRUE,2956
class0,50,4.8,FALSE,FALSE,899
class0,50,5.4,FALSE,FALSE,509
class0,50,5.6,FALSE,TRUE,39064
class0,31,4.9,FALSE,FALSE,316
class0,50,4.9,FALSE,FALSE,23847
class0,50,5.5,FALSE,FALSE,991
class0,43,4.6,FALSE,FALSE,3522
class0,50,4.4,FALSE,FALSE,90
class0,50,4.9,FALSE,FALSE,23847
class0,50,4.9,FALSE,FALSE,23847
class0,50,5.5,FALSE,FALSE,2277
class0,11,4.4,FALSE,TRUE,98368
class0,50,5.4,FALSE,FALSE,100000
class0,35,4.8,FALSE,FALSE,1112
class0,49,4.3,FALSE,FALSE,21559
class0,50,5.4,FALSE,FALSE,19671
class0,50,5.6,FALSE,FALSE,4
class0,50,5.5,FALSE,FALSE,14978
class0,20,3.9,FALSE,FALSE,61
class0,50,5.4,FALSE,FALSE,24895
class0,10,4.8,FALSE,FALSE,100000
class0,50,4.2,FALSE,FALSE,17
class0,50,4.4,FALSE,FALSE,2111
class0,50,5.3,FALSE,FALSE,100000
class0,31,4.5,FALSE,TRUE,146
class0,31,4.5,FALSE,TRUE,146
class0,31,4.5,FALSE,TRUE,146
class0,50,5.3,FALSE,FALSE,27331
class0,50,4.7,FALSE,FALSE,216
class0,50,5.3,FALSE,FALSE,100000
class0,49,4.6,FALSE,FALSE,62430
class0,50,5.5,FALSE,FALSE,14978
class0,50,5.5,FALSE,FALSE,14978
class0,50,5.7,FALSE,FALSE,4801
class0,50,5.2,TRUE,TRUE,934
class0,50,4.8,FALSE,FALSE,30405
class0,50,5.2,FALSE,FALSE,12891
class0,50,5.2,FALSE,FALSE,0
class0,50,5.4,FALSE,FALSE,75519
class0,28,4.2,FALSE,TRUE,9651
class0,50,5.2,FALSE,FALSE,2748
class0,50,5.6,FALSE,FALSE,412
class0,50,5.2,FALSE,FALSE,0
class0,29,4.2,FALSE,TRUE,70
class0,50,5.7,FALSE,FALSE,479
class0,50,5.2,FALSE,FALSE,10543
class0,47,4.8,FALSE,FALSE,95
class0,50,4.7,FALSE,FALSE,98
class0,34,4.6,FALSE,FALSE,1784
class0,50,5.3,FALSE,FALSE,100000
class0,50,5.6,FALSE,FALSE,40456
class0,50,4.7,TRUE,TRUE,1492
class0,50,4.9,FALSE,FALSE,3879
class0,50,4.7,FALSE,FALSE,100000
class0,50,5.5,FALSE,FALSE,9286
class0,25,4.3,FALSE,TRUE,1076
class0,50,5.3,FALSE,TRUE,1315
class0,50,5.4,FALSE,FALSE,4080
class0,50,5.5,FALSE,FALSE,2277
class0,50,5.5,FALSE,FALSE,793
class0,50,5.5,FALSE,FALSE,793
class0,50,5.3,FALSE,FALSE,100000
class0,50,4.9,FALSE,FALSE,12828
class0,50,5.4,FALSE,FALSE,20705
class0,50,5.5,FALSE,FALSE,6502
class0,50,5.3,FALSE,FALSE,35071
class0,50,5.1,FALSE,FALSE,36472
class0,50,5.1,FALSE,FALSE,36472
class0,50,5.4,FALSE,TRUE,4070
class0,50,5.4,FALSE,TRUE,1043
class0,50,4.9,FALSE,FALSE,0
class0,38,4.8,FALSE,FALSE,0
class0,50,5.6,FALSE,FALSE,49
class0,50,5.3,TRUE,FALSE,25763
class0,50,5.2,FALSE,FALSE,71423
class0,50,5.6,FALSE,FALSE,7
class0,50,5.4,FALSE,FALSE,8660
class0,24,3.8,FALSE,TRUE,86
class0,21,4.4,FALSE,FALSE,138
class0,50,5.4,FALSE,FALSE,17434
class0,50,5.6,FALSE,FALSE,9112
class0,50,5.4,FALSE,FALSE,23252
class0,23,4.3,FALSE,FALSE,1306
class0,50,5.2,FALSE,FALSE,100000
class0,50,5.5,FALSE,TRUE,1830
class0,50,5.6,FALSE,FALSE,13099
class0,50,5.6,FALSE,FALSE,623
class0,28,4.3,FALSE,FALSE,9415
class0,25,4,FALSE,TRUE,11226
class0,50,4.9,FALSE,FALSE,136
class0,50,4.9,FALSE,FALSE,67
class0,50,5.4,FALSE,FALSE,1076
class0,42,4.2,FALSE,FALSE,74812
class0,50,5.5,FALSE,FALSE,84315
class0,50,5.5,FALSE,FALSE,84315
class0,31,4.7,FALSE,FALSE,3589
class0,50,5.5,FALSE,FALSE,11
class0,50,5.5,FALSE,FALSE,11
class0,24,4.4,FALSE,FALSE,94
class0,50,5.4,FALSE,FALSE,1967
class0,50,5.4,FALSE,FALSE,11950
class0,50,5.4,FALSE,FALSE,81352
class0,50,4.9,FALSE,FALSE,5203
class0,50,4.1,FALSE,FALSE,38
class0,50,5.3,FALSE,FALSE,1053
class0,50,5,FALSE,FALSE,75
class0,50,5.6,FALSE,FALSE,18724
class0,50,4.8,FALSE,FALSE,1141
class0,50,5.6,FALSE,FALSE,9498
class0,43,4.5,FALSE,FALSE,88
class0,50,5.6,FALSE,FALSE,1474
class0,50,5.6,FALSE,FALSE,14909
class0,31,4.6,FALSE,FALSE,57834
class0,45,4.8,FALSE,FALSE,29159
class0,28,3.9,FALSE,FALSE,6373
class0,7,2.6,FALSE,FALSE,12360
class0,50,4.6,FALSE,TRUE,4530
class0,50,5.3,FALSE,FALSE,100000
class0,50,5.3,FALSE,FALSE,1105
class0,38,4.1,FALSE,FALSE,7606
class0,50,5.5,FALSE,FALSE,28486
class0,35,4.4,FALSE,FALSE,8280
class0,50,5.4,FALSE,FALSE,24393
class0,50,5.4,FALSE,FALSE,6455
class0,50,5.4,FALSE,FALSE,20798
class0,50,5.6,FALSE,FALSE,9215
class0,45,4.9,FALSE,FALSE,1491
class0,50,4.8,FALSE,FALSE,100000
class0,50,5.6,FALSE,TRUE,167
class0,50,5.4,FALSE,TRUE,30636
class0,50,5.3,FALSE,FALSE,10109
class0,50,5.3,FALSE,FALSE,10109
class0,24,4.4,FALSE,FALSE,138
class0,50,5.3,FALSE,FALSE,12382
class0,50,5.3,FALSE,TRUE,1964
class0,35,4.8,FALSE,FALSE,1963
class0,24,4.4,FALSE,FALSE,138
class0,50,5.4,FALSE,FALSE,234
class0,24,4.4,FALSE,FALSE,138
class0,30,4,FALSE,FALSE,7420
class0,50,5.3,FALSE,FALSE,11800
class0,33,4.7,FALSE,FALSE,19
class0,50,4.8,FALSE,FALSE,2242
class0,50,5.5,FALSE,FALSE,206
class0,34,4.5,FALSE,FALSE,212
class0,24,3.9,FALSE,FALSE,225
class0,33,4.7,FALSE,FALSE,19
class0,27,4.4,FALSE,TRUE,5281
class0,31,4.7,FALSE,FALSE,14343
class0,39,3.8,FALSE,FALSE,714
class0,50,5.3,FALSE,FALSE,54
class0,50,4,FALSE,FALSE,2365
class0,22,4,FALSE,TRUE,6729
class0,50,5.5,FALSE,FALSE,85655
class0,50,5.5,FALSE,FALSE,100000
class0,50,5.3,FALSE,FALSE,100000
class0,50,5.6,FALSE,FALSE,623
class0,50,5.3,FALSE,FALSE,2836
class0,50,5.4,FALSE,FALSE,44602
class0,50,5.7,FALSE,FALSE,1888
class0,23,4,FALSE,FALSE,78645
class0,50,5.2,FALSE,FALSE,100000
class0,50,5.5,FALSE,FALSE,5001
class0,31,4.5,FALSE,FALSE,540
class0,30,4.8,FALSE,FALSE,44969
class0,43,4.2,FALSE,FALSE,1788
class0,50,4.7,FALSE,FALSE,2718
class0,50,4.8,FALSE,FALSE,39582
class0,32,4.5,FALSE,TRUE,14645
class0,28,4.1,FALSE,FALSE,10558
class0,50,5.3,FALSE,TRUE,943
class0,45,4.9,FALSE,FALSE,2547
class0,50,5.5,FALSE,FALSE,16216
class0,50,5.3,FALSE,FALSE,11376
class0,50,5.2,FALSE,FALSE,100000
class0,33,3.8,FALSE,FALSE,0
class0,50,4.9,FALSE,FALSE,67
class0,50,5.3,FALSE,FALSE,174
class0,50,5.4,FALSE,TRUE,44362
class0,22,4,FALSE,FALSE,59
class0,50,5.4,FALSE,FALSE,277
class0,50,5.5,FALSE,FALSE,74
class0,28,4.6,FALSE,FALSE,12
class0,50,5.6,FALSE,TRUE,511
class0,50,4.9,FALSE,FALSE,352
class0,39,4.1,FALSE,FALSE,265
class0,50,5.6,FALSE,FALSE,11911
class0,44,5,FALSE,FALSE,29559
class0,50,5.3,FALSE,FALSE,7969
class0,50,5.3,FALSE,FALSE,2269
class0,25,4.6,FALSE,FALSE,105
class0,50,5.2,TRUE,FALSE,100000
class0,50,5.4,FALSE,FALSE,4080
class0,50,5.4,FALSE,FALSE,100000
class0,50,5.3,FALSE,FALSE,2133
class0,17,4.1,FALSE,FALSE,89
class0,50,5.6,FALSE,FALSE,3092
class0,32,4.2,FALSE,FALSE,396
class0,38,4.7,FALSE,TRUE,34510
class0,50,4.8,FALSE,FALSE,34239
class0,50,4.8,FALSE,FALSE,1112
class0,50,4.8,FALSE,FALSE,1112
class0,50,4.8,FALSE,FALSE,8740
class0,39,4.2,FALSE,FALSE,1608
class0,50,5.5,FALSE,FALSE,71
class0,50,5.3,FALSE,FALSE,11429
class0,26,4,FALSE,FALSE,83047
class0,50,4.7,FALSE,FALSE,63642
class0,50,5.5,FALSE,FALSE,64256
class0,50,4.7,FALSE,FALSE,9746
class0,50,5.4,FALSE,FALSE,100000
class0,50,5.3,FALSE,FALSE,8537
class0,50,4.8,FALSE,FALSE,86194
class0,50,5.6,FALSE,FALSE,2816
class0,50,4.5,FALSE,TRUE,4925
class0,50,5.6,FALSE,TRUE,493
class0,50,4.7,FALSE,FALSE,9746
class0,50,5.3,FALSE,FALSE,2060
class0,50,5.5,FALSE,FALSE,100000
class0,30,4.5,FALSE,TRUE,46530
class0,50,4.9,FALSE,FALSE,176
class0,50,5.4,FALSE,TRUE,95852
class0,50,5.3,FALSE,FALSE,3225
class0,50,4.7,FALSE,FALSE,2718
class0,45,4.2,FALSE,FALSE,116
class0,50,5.6,FALSE,FALSE,44
class0,50,5.3,FALSE,FALSE,54
class0,50,5.5,FALSE,FALSE,725
class0,50,5.3,FALSE,FALSE,100000
class0,50,5.6,FALSE,FALSE,267
class0,45,4.9,FALSE,FALSE,8109
class0,50,5.7,FALSE,FALSE,89117
class0,50,5.4,FALSE,TRUE,40050
class0,50,5.5,FALSE,FALSE,169
class0,50,5.6,FALSE,FALSE,20
class0,37,4.8,FALSE,FALSE,988
class0,33,4.5,FALSE,FALSE,1233
class0,50,5.3,FALSE,TRUE,267
class0,50,5.3,FALSE,FALSE,30976
class0,50,4.6,FALSE,FALSE,51
class0,50,4.9,FALSE,FALSE,3994
class0,50,4.8,FALSE,FALSE,47
class0,50,5.5,FALSE,FALSE,82422
class0,24,3.9,FALSE,FALSE,127
class0,50,5.7,FALSE,FALSE,15164
class0,27,4.2,FALSE,TRUE,101
class0,40,4.7,FALSE,FALSE,14064
class0,50,5.6,FALSE,FALSE,43
class0,50,4.8,FALSE,FALSE,1841
class0,50,5.4,FALSE,FALSE,48755
class0,50,5.7,FALSE,TRUE,1867
class0,27,4.2,FALSE,TRUE,101
class0,27,4.2,FALSE,FALSE,101
class0,50,5.2,TRUE,FALSE,2803
class0,18,3.9,FALSE,FALSE,7612
class0,50,5.3,FALSE,FALSE,13753
class0,50,5.4,FALSE,FALSE,100000
class0,50,4.7,FALSE,FALSE,100000
class0,50,5.6,FALSE,FALSE,977
class0,50,5.4,FALSE,TRUE,30636
class0,33,4.2,FALSE,TRUE,1351
class0,50,5.4,FALSE,FALSE,100000
class0,50,5.4,FALSE,FALSE,100000
class0,34,4.2,FALSE,FALSE,658
class0,50,5.4,TRUE,FALSE,40620
class0,22,3.9,FALSE,FALSE,26591
class0,28,4.3,FALSE,FALSE,2207
class0,50,5.5,TRUE,TRUE,100000
class0,37,4.1,FALSE,FALSE,238
class0,50,5.4,FALSE,FALSE,100000
class0,50,3.2,FALSE,FALSE,2866
class0,50,5.2,FALSE,FALSE,15278
class0,50,5.4,FALSE,FALSE,7379
class0,9,2.3,FALSE,FALSE,1245
class0,50,5.4,FALSE,FALSE,24393
class0,50,5.1,FALSE,FALSE,81673
class0,50,5.4,FALSE,FALSE,11008
class0,50,5.4,FALSE,FALSE,11008
class0,50,5.5,FALSE,FALSE,3574
class0,50,4.9,FALSE,FALSE,3163
class0,19,3.9,FALSE,FALSE,164
class0,26,4.1,FALSE,FALSE,306
class0,50,5.4,FALSE,FALSE,1228
class0,31,4.4,FALSE,FALSE,625
class0,50,4.8,FALSE,FALSE,100000
class0,50,5.6,FALSE,FALSE,5270
class0,50,4.2,FALSE,FALSE,120
class0,50,5.6,FALSE,FALSE,1183
class0,32,4.6,FALSE,FALSE,17126
class0,50,4.1,FALSE,FALSE,2643
class0,34,5,FALSE,FALSE,21
class0,36,4.7,FALSE,FALSE,2479
class0,50,5.6,FALSE,FALSE,21400
class0,50,5.4,FALSE,FALSE,4829
class0,50,5.6,FALSE,FALSE,9347
class0,50,5.3,FALSE,FALSE,70
class0,50,5,FALSE,TRUE,1657
class0,50,4.8,FALSE,FALSE,1971
class0,50,5.6,FALSE,FALSE,40456
class0,50,5.2,FALSE,FALSE,18424
class0,33,4.1,FALSE,FALSE,16192
class0,32,4.3,FALSE,FALSE,438
class0,50,5.2,FALSE,TRUE,59393
class0,50,5.5,FALSE,FALSE,0
class0,44,4.1,FALSE,TRUE,3558
class0,50,5.6,FALSE,FALSE,49
class0,50,5.1,FALSE,FALSE,57022
class0,30,4.5,FALSE,FALSE,737
class0,50,5.4,FALSE,FALSE,100000
class0,50,5.4,TRUE,FALSE,3134
class0,33,4.2,FALSE,TRUE,131
class0,50,5.6,FALSE,FALSE,1162
class0,50,5.3,FALSE,FALSE,70
class0,50,5.5,FALSE,FALSE,10362
class0,32,4.3,FALSE,FALSE,17381
class0,36,4.4,FALSE,FALSE,2418
class0,50,5.2,FALSE,FALSE,100000
class0,50,5.4,FALSE,FALSE,7827
class0,50,4.8,FALSE,FALSE,1809
class0,50,5.4,FALSE,FALSE,13
class0,50,5.4,FALSE,FALSE,20798
class0,18,4,FALSE,FALSE,80
class0,50,5.2,FALSE,FALSE,100000
class0,31,4.1,FALSE,FALSE,539
class0,50,5.5,TRUE,TRUE,100000
class0,41,3.9,FALSE,FALSE,5568
class0,34,3.9,FALSE,FALSE,38
class0,37,4.4,FALSE,FALSE,1473
class0,50,5.4,FALSE,FALSE,793
class0,26,4.1,FALSE,TRUE,15271
class0,50,5.6,FALSE,FALSE,623
class0,50,5.3,FALSE,FALSE,19527
class0,13,3.9,FALSE,FALSE,0
class0,50,5.3,FALSE,FALSE,10483
class0,30,4.3,FALSE,FALSE,347
class0,31,4.3,FALSE,FALSE,26
class0,27,4.2,FALSE,TRUE,101
class0,50,5.5,FALSE,FALSE,49695
class0,50,5.3,FALSE,FALSE,10420
class0,50,5,FALSE,FALSE,774
class0,32,4.3,FALSE,FALSE,544
class0,28,4.4,FALSE,FALSE,566
class0,18,3.8,FALSE,FALSE,1363
class0,50,5.4,FALSE,FALSE,100000
class0,24,4.4,FALSE,FALSE,138
class0,24,4.4,FALSE,FALSE,138
class0,24,4.4,FALSE,FALSE,138
class0,50,5.5,FALSE,TRUE,30
class0,21,3.9,FALSE,FALSE,579
class0,50,4.6,FALSE,FALSE,5270
class0,50,5.3,FALSE,FALSE,700
class0,50,5.3,FALSE,FALSE,10420
class0,50,5.2,FALSE,FALSE,12283
class0,42,4.7,FALSE,FALSE,100000
class0,21,4,FALSE,FALSE,541
class0,50,5.6,FALSE,TRUE,17742
class0,15,3.8,FALSE,FALSE,3
class0,50,5.2,FALSE,TRUE,1265
class0,37,4.3,FALSE,FALSE,89
class0,50,5.7,FALSE,FALSE,1063
class0,19,4.1,FALSE,FALSE,63
class0,50,5.4,TRUE,FALSE,100000
class0,50,5.4,FALSE,FALSE,7827
class0,25,3.8,FALSE,FALSE,3722
class0,50,5.3,TRUE,FALSE,21915
class0,50,5.4,FALSE,FALSE,100000
class0,34,4.4,FALSE,FALSE,878
class0,50,5.2,FALSE,FALSE,100000
class0,21,4.4,FALSE,FALSE,138
class0,50,5.3,FALSE,FALSE,32843
class0,50,5.6,FALSE,FALSE,14208
class0,50,5.3,FALSE,FALSE,100000
class0,43,4.6,FALSE,FALSE,9484
class0,43,4.6,FALSE,FALSE,9484
class0,50,5.5,FALSE,FALSE,0
class0,35,4.6,FALSE,FALSE,21964
class0,50,5.5,FALSE,FALSE,14978
class0,50,4.6,FALSE,FALSE,1267
class0,36,5.1,FALSE,FALSE,661
class0,50,5.3,FALSE,FALSE,70
class0,20,4.1,FALSE,FALSE,3371
class0,29,4.4,FALSE,FALSE,27
class0,50,5.3,FALSE,FALSE,2133
class0,50,5.6,FALSE,FALSE,4884
class0,50,5.6,FALSE,FALSE,49
class0,50,5.6,FALSE,FALSE,49
class0,31,4.3,FALSE,FALSE,404
class0,50,4.9,FALSE,FALSE,8137
class0,30,4,FALSE,FALSE,7420
class0,50,5.3,FALSE,FALSE,2133
class0,20,4,FALSE,FALSE,1
class0,50,4.8,FALSE,FALSE,7978
class0,50,5.5,FALSE,FALSE,169
class0,50,5,FALSE,FALSE,100000
class0,50,5.3,FALSE,FALSE,100000
class0,50,4,FALSE,FALSE,3500
class0,31,4.5,FALSE,TRUE,146
class0,31,4.5,FALSE,TRUE,146
class0,45,4.8,FALSE,FALSE,2454
class0,50,5.3,FALSE,FALSE,100000
class0,28,4.6,FALSE,FALSE,144
class0,27,4.2,FALSE,TRUE,101
class0,31,4.4,FALSE,FALSE,6010
class0,50,4.8,FALSE,FALSE,26094
class0,50,5.4,FALSE,FALSE,16675
class0,50,4.6,FALSE,FALSE,10076
class0,30,4.6,FALSE,TRUE,1360
class0,49,4.3,FALSE,TRUE,1245
class0,50,4.9,FALSE,FALSE,77717
class0,20,4,FALSE,FALSE,2003
class0,11,4.4,FALSE,FALSE,51
class0,50,4.8,FALSE,FALSE,84483
class0,19,3.8,FALSE,FALSE,764
class0,50,5.4,FALSE,FALSE,1976
class0,50,5.5,FALSE,FALSE,9286
class0,50,5.2,FALSE,FALSE,39230
class0,50,5.5,FALSE,FALSE,4194
class0,25,4.7,FALSE,FALSE,5369
class0,41,4.3,FALSE,FALSE,146
class0,50,5.6,FALSE,FALSE,9215
class0,28,4.2,FALSE,FALSE,4355
class0,50,5.5,FALSE,FALSE,71
class0,19,4.2,FALSE,FALSE,23
class0,24,4.5,FALSE,FALSE,903
class0,44,4.9,FALSE,FALSE,30
class0,34,3.9,FALSE,FALSE,21
class0,50,4.9,FALSE,FALSE,2575
class0,50,5.2,FALSE,FALSE,100000
class0,50,5.3,FALSE,FALSE,2133
class0,50,4.7,FALSE,TRUE,93115
class0,27,4.3,FALSE,FALSE,2222
class0,50,5.5,FALSE,FALSE,2225
class0,50,5.3,FALSE,FALSE,15843
class0,50,4.9,FALSE,FALSE,100000
class0,50,5.2,FALSE,FALSE,11479
class0,50,5.5,FALSE,FALSE,28462
class0,50,5.5,FALSE,FALSE,34516
class0,33,4.3,FALSE,FALSE,53
