@relation tmp

@attribute oldpos_page numeric
@attribute articlesPos numeric
@attribute newspos numeric
@attribute list.size() numeric
@attribute pMaxMr numeric
@attribute pMaxTr numeric
@attribute isOfficial {FALSE,TRUE}
@attribute isFirstSite {FALSE,TRUE}
@attribute isOnlyOneTerm {FALSE,TRUE}
@attribute isNav {FALSE,TRUE}
@attribute isExNav {FALSE,TRUE}
@attribute fixRank1 numeric
@attribute site_num numeric
@attribute pageShowType {FALSE,TRUE}
@attribute vr_num_3_out numeric
@attribute vr_num_3_total numeric
@attribute weixinArticleClickPos numeric
@attribute firstBaikePos numeric
@attribute isFirstVideo {FALSE,TRUE}
@attribute isArticleOld {FALSE,TRUE}
@attribute queryTerms numeric
@attribute wxArticle_top3fr numeric
@attribute wxArticle_top2fr numeric
@attribute pMaxFr numeric
@attribute firstDate numeric
@attribute hasTimeliness {FALSE,TRUE}
@attribute avg3 numeric
@attribute rnum[0] numeric
@attribute maxRNum numeric
@attribute fans[0] numeric
@attribute maxFans numeric
@attribute avgread[0] numeric
@attribute maxAvgRead numeric
@attribute avgpublish[0] numeric
@attribute maxAvgPublish numeric
@attribute hasMingyiVr {FALSE,TRUE}

@data
12,9,-1,12,50,5.3,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,1,1,233,1,TRUE,FALSE,3,10.333333,10,12,56,FALSE,12,5273,5273,260754,260754,11202,11202,45,170,FALSE
11,4,0,12,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,0,231,-1,FALSE,FALSE,4,9,9.5,11,2,FALSE,3,6251,6251,66995,66995,2654,2654,145,145,FALSE
10,9,-1,11,36,4.8,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,0,-1,-1,FALSE,FALSE,4,8.666667,9,9,4,FALSE,908,25120,25120,276977,294758,8410,14749,219,240,FALSE
14,4,2,15,50,5.3,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,TRUE,0,1,231,0,FALSE,FALSE,1,5.666667,7,8,59,FALSE,8,27952,100000,382947,1648656,22802,82527,158,240,FALSE
11,4,-1,11,50,5.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,1,239,-1,FALSE,TRUE,4,14,15,15,492,FALSE,100,7490,10515,128148,166833,8430,8430,91,149,FALSE
12,3,-1,13,32,4.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,1,231,-1,FALSE,FALSE,4,9,9.5,12,112,FALSE,490,61069,61069,1039741,1039741,42574,42574,240,240,FALSE
10,5,-1,11,50,5.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,0,-1,-1,FALSE,FALSE,6,13.666667,13.5,15,622,FALSE,1000,2323,73309,18805,85510,0,4643,0,111,FALSE
11,7,-1,12,50,5.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,0,233,-1,FALSE,FALSE,3,11,13,15,9,FALSE,265,1104,2263,28588,54348,1602,8558,89,131,FALSE
11,5,-1,11,50,5.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,0,237,-1,FALSE,FALSE,3,13,14,14,1,FALSE,2567,0,927,42,3156539,54,91617,72,196,FALSE
10,7,-1,10,37,4.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,0,-1,-1,FALSE,TRUE,5,7.333333,8,8,578,FALSE,151,2148,2272,14806,61169,435,2714,90,128,FALSE
10,4,0,11,50,5.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,0,231,-1,FALSE,FALSE,4,11.666667,12,13,1,FALSE,1,37191,37191,185215,874725,5141,65265,240,240,FALSE
12,5,-1,13,50,5.4,FALSE,TRUE,FALSE,TRUE,TRUE,0,3,TRUE,0,0,233,2,FALSE,FALSE,3,8,8,9,348,FALSE,164,8037,23790,98006,134490,7165,7645,150,150,FALSE
11,4,1,12,50,4.9,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,0,232,-1,FALSE,FALSE,4,9,9.5,10,2,FALSE,2,266,266,4605,4605,517,517,179,179,FALSE
11,-1,-1,12,50,5.3,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,1,236,0,FALSE,FALSE,1,9,8.5,13,125,FALSE,6,37742,60135,426090,1744988,48731,75610,35,138,FALSE
10,4,3,10,50,4.8,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,TRUE,0,0,231,-1,FALSE,FALSE,3,6.333333,6.5,9,8,TRUE,7,480,32868,19533,167113,1489,18239,139,226,FALSE
10,4,0,11,50,5.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,0,239,-1,FALSE,FALSE,2,6,7,15,5,FALSE,5,2260,3288,47365,68214,2343,2905,2,105,FALSE
10,9,-1,11,50,5.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,0,230,-1,FALSE,FALSE,5,11,12.5,15,91,FALSE,153,1214,1214,38657,38657,2393,2393,46,105,FALSE
11,4,2,12,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,1,231,0,FALSE,FALSE,1,9.666667,9.5,10,3,FALSE,58,12814,26996,121745,121745,13157,13157,100,132,FALSE
11,4,1,12,50,5.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,0,230,-1,FALSE,FALSE,2,10,9.5,13,109,FALSE,30,523,3892,11222,11400,387,387,20,114,FALSE
12,9,-1,13,50,5.5,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,TRUE,0,2,236,-1,TRUE,FALSE,1,10,11,15,300,FALSE,283,1599,9589,35907,78927,5827,5827,5,86,FALSE
12,-1,-1,13,50,5.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,TRUE,0,1,230,-1,FALSE,FALSE,3,10.333333,10,13,49,FALSE,180,2822,2822,18717,65387,2709,2709,7,123,FALSE
10,4,0,11,50,5.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,0,230,2,FALSE,FALSE,2,11.666667,11.5,14,6,FALSE,2,0,229,9693,54872,1311,1311,91,91,FALSE
10,8,-1,11,42,4.2,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,0,239,6,FALSE,FALSE,5,6,6.5,8,224,FALSE,866,1514,1514,100752,100752,1573,1573,12,115,FALSE
10,4,-1,11,50,5,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,TRUE,0,0,230,-1,FALSE,FALSE,5,8.666667,8,10,154,FALSE,736,563,563,10856,10856,361,361,6,132,FALSE
11,6,-1,12,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,1,239,-1,FALSE,FALSE,3,10.333333,12.5,14,785,FALSE,666,823,1604,17574,17574,770,1269,6,85,FALSE
10,5,-1,11,50,5.7,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,0,235,-1,FALSE,FALSE,3,11.333333,10,15,140,FALSE,48,20683,100000,310511,2608499,15721,53494,117,117,FALSE
11,6,-1,12,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,TRUE,0,1,-1,-1,FALSE,FALSE,4,8,7,10,545,FALSE,731,82376,100000,0,598650,0,12719,0,240,FALSE
10,9,-1,11,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,TRUE,0,0,233,-1,FALSE,FALSE,2,8,8.5,9,162,FALSE,13,51446,51446,264492,264492,13159,13159,186,186,FALSE
11,3,-1,12,24,4.3,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,0,-1,-1,FALSE,FALSE,6,7.5,7.5,11,173,FALSE,553,6053,6053,112346,191540,2066,5373,3,124,FALSE
10,3,-1,11,22,4.2,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,0,231,2,FALSE,FALSE,4,7.666667,8.5,9,48,FALSE,826,6578,6578,171221,171221,6066,11062,149,149,FALSE
12,9,-1,13,50,5.4,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,TRUE,0,1,236,0,FALSE,FALSE,1,10.666667,12.5,15,240,FALSE,396,33233,33233,202884,274083,31928,31928,31,239,FALSE
11,4,3,11,50,4.8,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,1,232,-1,TRUE,FALSE,3,7.666667,7.5,9,14,FALSE,93,11675,46594,796700,1087801,7967,46355,298,462,FALSE
11,6,-1,12,50,5.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,0,231,-1,FALSE,FALSE,3,8.333333,9,11,445,FALSE,1795,2958,2958,1954,51600,249,2653,3,218,FALSE
11,4,2,12,50,5.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,1,232,0,FALSE,FALSE,2,9.333333,9.5,11,67,FALSE,7,100000,100000,9981000,9981000,99810,99810,240,516,FALSE
10,2,0,11,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,0,-1,-1,FALSE,FALSE,5,10,9,12,1,FALSE,1,0,26385,216719,834738,4552,16552,110,405,FALSE
12,-1,-1,13,50,5.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,1,1,231,9,FALSE,FALSE,5,12,11.5,15,87,FALSE,508,255,1492,7179,23646,140,140,232,232,FALSE
12,4,2,13,50,5.3,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,1,231,0,FALSE,FALSE,2,8.666667,8,10,174,FALSE,5,100000,100000,1488858,4966877,70321,87621,159,159,FALSE
10,-1,-1,10,47,4.7,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,1,1,238,-1,FALSE,FALSE,2,8.333333,8,10,27,FALSE,1132,185,1214,5609,44429,97,1193,210,210,FALSE
12,-1,-1,13,50,5.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,0,232,-1,FALSE,FALSE,2,8.333333,7.5,10,96,FALSE,684,30824,33109,285672,516427,9599,13044,31,199,FALSE
12,-1,-1,13,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,1,2,236,3,FALSE,FALSE,1,6.333333,5,9,18,FALSE,244,13523,49689,93924,597032,10740,35099,87,183,FALSE
11,3,-1,12,35,4.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,1,-1,-1,FALSE,FALSE,5,7.333333,6,12,626,FALSE,422,1477,1477,4356,13700,265,265,22,209,FALSE
10,2,-1,11,50,5.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,0,230,-1,FALSE,FALSE,6,13,12,15,309,FALSE,493,589,858,2798,16127,153,2184,116,160,FALSE
11,6,-1,12,50,4.9,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,1,233,-1,FALSE,FALSE,2,6.666667,7.5,14,105,FALSE,1047,1294,8727,5671,27646,2817,5840,30,163,FALSE
10,4,-1,11,50,5.3,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,0,230,-1,FALSE,FALSE,5,9.333333,9.5,14,2,TRUE,489,1474,3062,74530,74530,3678,3678,219,219,FALSE
12,4,6,13,50,5.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,1,1,233,2,FALSE,FALSE,2,10,9,12,158,FALSE,729,100000,100000,9981000,9981000,99810,99810,240,240,FALSE
11,9,-1,12,50,5.5,FALSE,FALSE,TRUE,FALSE,FALSE,0,1,TRUE,0,1,232,-1,FALSE,FALSE,1,12,10.5,15,168,FALSE,605,1645,1645,8363,8363,1349,1349,102,144,FALSE
12,6,-1,12,27,4.3,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,TRUE,1,1,-1,-1,FALSE,FALSE,5,5.666667,6.5,9,2,FALSE,807,12518,12518,177946,177946,6815,6815,63,140,FALSE
11,5,-1,12,45,4.9,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,1,232,-1,FALSE,FALSE,5,10,10.5,11,325,FALSE,497,131,1151,6133,91147,298,7091,22,144,FALSE
10,5,-1,11,37,4.8,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,TRUE,0,0,232,3,FALSE,FALSE,6,13.666667,13.5,15,15,FALSE,14,1707,1707,14257,14257,464,464,109,109,FALSE
12,4,-1,13,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,1,232,0,FALSE,FALSE,3,10.333333,10,12,20,FALSE,56,529,100000,2181,4543900,287,97603,25,112,FALSE
10,2,0,10,46,4.9,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,0,-1,-1,FALSE,FALSE,5,7,7.5,9,1,FALSE,3,0,0,428,89430,92,3215,27,240,FALSE
10,5,-1,11,50,5.3,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,0,238,-1,FALSE,FALSE,3,8,8,9,212,FALSE,417,804,4009,25777,166373,360,5356,66,144,FALSE
11,3,-1,12,23,4.1,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,1,239,-1,FALSE,FALSE,3,8,8.5,9,917,FALSE,1553,11868,37300,124925,273856,8017,13008,169,240,FALSE
11,7,-1,11,50,5.3,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,0,239,-1,FALSE,TRUE,4,5.666667,5.5,8,134,FALSE,1898,10803,20900,228039,331257,10900,11631,232,240,FALSE
10,5,-1,11,50,4.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,0,237,-1,FALSE,FALSE,8,9,8.5,10,283,FALSE,650,3495,54020,42724,1115927,2632,68405,77,180,FALSE
11,4,2,12,50,5.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,0,232,0,FALSE,FALSE,1,13.333333,13,14,23,FALSE,1496,100000,100000,1356806,2457938,18470,98925,137,238,FALSE
13,8,-1,14,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,1,232,0,FALSE,FALSE,2,8.666667,8.5,13,105,FALSE,32,11985,13673,22359,22359,10226,10226,21,50,FALSE
11,4,0,12,38,4.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,1,-1,-1,FALSE,FALSE,3,7.333333,8,8,14,FALSE,6,11675,57062,796700,2881885,7967,70321,298,298,FALSE
11,-1,-1,11,50,4.9,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,1,1,236,-1,FALSE,FALSE,3,5.666667,6,6,172,FALSE,1522,34521,35264,994570,994570,27704,27704,136,240,FALSE
10,4,0,10,32,4.8,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,0,232,-1,FALSE,FALSE,2,7,7,9,0,FALSE,43,0,1322,40,4261,6,5440,49,49,FALSE
12,4,2,13,50,5.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,1,233,-1,FALSE,FALSE,3,8,7.5,9,67,FALSE,17,66488,66488,567263,641404,60536,60536,180,180,FALSE
11,0,1,11,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,1,231,2,TRUE,FALSE,6,8.666667,9,12,17,FALSE,20,651,651,4117,7959,372,372,152,152,FALSE
11,-1,-1,12,50,4.8,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,1,232,-1,FALSE,FALSE,4,8,8.5,10,50,FALSE,7,11231,11231,151060,151060,9478,9478,137,137,FALSE
12,7,-1,13,50,5.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,2,239,0,FALSE,FALSE,3,7,8,9,120,FALSE,4,87803,87803,5211,767924,142,16113,85,179,FALSE
10,5,-1,11,50,5.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,0,235,-1,FALSE,FALSE,4,15,15,15,157,FALSE,375,312,313,6859,6859,172,172,224,224,FALSE
12,4,7,13,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,1,235,-1,FALSE,FALSE,2,11.333333,10.5,13,77,FALSE,62,79524,79524,921583,921583,61538,61538,133,159,FALSE
10,3,-1,11,33,4.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,0,-1,-1,FALSE,FALSE,6,7.666667,7,9,6,FALSE,478,1414,3829,16226,51593,1763,1763,108,108,FALSE
10,3,-1,11,50,5.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,0,239,-1,FALSE,FALSE,5,12.333333,13,15,823,FALSE,582,5295,5295,234527,234527,4252,4252,143,143,FALSE
11,3,-1,12,50,4.1,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,1,-1,-1,FALSE,FALSE,5,10.666667,10.5,11,461,FALSE,246,891,950,47081,47081,0,0,0,0,FALSE
11,3,-1,12,50,5.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,1,1,231,-1,FALSE,FALSE,6,12.666667,11.5,15,321,FALSE,469,68048,68048,627210,627210,18827,18827,156,156,TRUE
11,8,-1,12,50,5.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,0,231,-1,FALSE,FALSE,4,13,15,15,147,FALSE,842,317,339,4662,4662,307,307,60,60,FALSE
10,6,-1,11,45,4.9,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,0,230,-1,FALSE,FALSE,5,7.666667,7.5,9,8,FALSE,866,15483,15483,506183,506183,15134,15134,155,180,FALSE
11,-1,-1,12,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,TRUE,0,1,238,-1,FALSE,FALSE,2,6.666667,6,8,47,FALSE,175,2096,2096,1252,12506,214,325,47,47,FALSE
10,5,-1,10,50,5.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,0,239,-1,FALSE,FALSE,5,15,15,15,166,FALSE,729,43,8704,538,67643,61,12776,22,22,FALSE
10,3,-1,10,50,5.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,0,232,-1,FALSE,FALSE,5,13.666667,15,15,7,FALSE,438,31,13928,611,79000,25,790,49,90,FALSE
11,9,-1,12,43,4.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,1,231,-1,FALSE,FALSE,4,8.666667,8,10,140,FALSE,1972,1559,100000,7008,4244000,0,42440,0,198,FALSE
11,5,-1,12,50,4.9,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,TRUE,0,1,233,-1,FALSE,FALSE,4,7,7,8,545,FALSE,1040,1684,1684,65953,65953,0,338,0,7,FALSE
11,4,4,11,50,4.9,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,0,-1,7,FALSE,FALSE,2,11,12,13,1,FALSE,935,29,29,243,46318,31,2545,5,96,FALSE
10,8,-1,11,50,5.1,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,TRUE,0,1,231,0,FALSE,FALSE,1,7,7,7,120,FALSE,145,86008,100000,507218,507218,65993,65993,224,224,FALSE
11,4,-1,12,45,5.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,0,232,-1,FALSE,FALSE,4,8.333333,6,13,3,FALSE,6,13371,13371,757770,757770,38004,38004,216,216,FALSE
11,4,-1,11,50,5.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,1,234,0,FALSE,FALSE,2,10.666667,12.5,15,9,FALSE,627,6,1473,16,42539,10,976,52,76,FALSE
10,3,-1,11,50,5.7,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,0,231,-1,FALSE,FALSE,11,14,15,15,11,FALSE,2490,3518,20331,759608,759608,10063,18353,76,76,FALSE
12,4,-1,13,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,1,230,-1,FALSE,FALSE,2,6.333333,6,7,130,FALSE,210,47402,47402,186091,1070487,13528,55923,146,149,FALSE
12,9,-1,13,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,TRUE,0,1,235,3,FALSE,FALSE,2,8.666667,9,13,226,FALSE,26,392,8409,3659,598958,158,66666,73,172,FALSE
11,-1,-1,12,50,5.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,1,1,238,0,FALSE,FALSE,2,9,7,13,161,FALSE,25,2542,2958,58350,58350,2422,2422,75,75,FALSE
10,-1,-1,11,50,4.8,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,TRUE,0,0,230,-1,FALSE,FALSE,4,8.333333,8,9,135,FALSE,35,2287,24931,21954,406014,2705,17441,10,167,FALSE
10,4,6,11,50,5.4,FALSE,TRUE,FALSE,TRUE,TRUE,0,3,TRUE,2,2,235,4,FALSE,FALSE,1,6,6.5,8,87,FALSE,4,100000,100000,539993,1086139,14861,42741,87,172,FALSE
11,4,-1,12,50,5.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,1,231,-1,FALSE,FALSE,3,8.333333,7.5,13,40,FALSE,22,82892,82892,1165951,1165951,46425,46425,130,180,FALSE
11,4,0,12,50,4.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,0,230,-1,FALSE,FALSE,5,6.333333,7.5,11,88,FALSE,5,20497,20497,394417,965368,25163,45455,167,167,FALSE
13,4,-1,14,50,5.4,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,TRUE,0,1,231,0,FALSE,FALSE,1,11.333333,13.5,14,463,FALSE,237,49304,100000,1450580,1450580,54942,54942,192,192,FALSE
11,8,-1,12,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,1,236,-1,FALSE,FALSE,2,7,8,11,282,FALSE,532,4394,9226,54572,54572,3582,3582,45,45,FALSE
10,4,-1,11,50,5.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,TRUE,0,0,-1,-1,FALSE,FALSE,3,9.5,9.5,15,102,FALSE,686,2228,2228,11921,11921,2032,2032,14,14,FALSE
11,3,-1,12,50,5.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,1,1,233,7,FALSE,FALSE,7,11.333333,12.5,15,340,FALSE,13,4255,13755,61000,563097,610,16822,7,116,FALSE
11,4,0,11,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,0,231,-1,FALSE,FALSE,3,4.333333,4,5,2,FALSE,188,10823,10823,163745,684800,12067,12067,20,63,FALSE
11,4,-1,11,50,5.7,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,1,1,-1,-1,FALSE,FALSE,5,13,14.5,15,593,FALSE,1166,3856,3856,224758,224758,5762,5762,106,106,FALSE
10,3,0,11,50,5.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,0,239,-1,FALSE,FALSE,5,11,12,15,9,FALSE,35,217,1312,2282,3840,131,131,6,89,FALSE
11,4,-1,12,50,5.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,0,-1,-1,FALSE,FALSE,2,7.333333,8,13,165,FALSE,54,33618,33618,149584,153465,8753,8753,45,77,FALSE
10,4,-1,11,50,5.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,0,231,-1,FALSE,FALSE,3,7.333333,5.5,15,29,FALSE,22,2724,73299,205041,205041,2096,2096,24,222,FALSE
11,3,-1,11,50,4.7,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,0,233,-1,FALSE,FALSE,3,7,7.5,8,60,FALSE,276,10,592,1,67594,1,1230,6,64,FALSE
10,7,-1,11,50,5.7,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,0,235,2,FALSE,FALSE,3,13.666667,15,15,99,FALSE,314,7976,17094,86724,1069928,6035,26562,16,223,FALSE
10,4,4,11,50,5.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,0,232,-1,FALSE,FALSE,9,14.666667,15,15,10,FALSE,27,1171,1171,54825,54825,1219,1219,3,66,FALSE
10,4,2,11,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,TRUE,0,0,231,-1,FALSE,FALSE,3,9,9.5,10,3,TRUE,39,57793,57793,1505954,1505954,48040,48040,240,240,FALSE
10,-1,-1,11,50,5.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,TRUE,0,0,239,-1,FALSE,FALSE,4,9,11.5,15,886,FALSE,831,400,4125,1708,828724,213,50648,20,133,FALSE
11,-1,2,12,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,1,232,0,FALSE,FALSE,2,6.333333,8.5,10,5,FALSE,17,41948,41948,381000,1134674,52093,52093,54,300,FALSE
10,4,0,11,50,5.3,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,TRUE,0,0,231,-1,FALSE,FALSE,2,6.333333,6,7,4,FALSE,10,13643,16838,56640,982165,5643,30192,80,152,FALSE
14,9,-1,15,50,5.3,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,2,2,235,4,FALSE,FALSE,1,8.333333,8.5,11,209,FALSE,0,38397,66815,4126600,4126600,41266,41266,3,188,FALSE
10,6,-1,11,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,0,231,-1,FALSE,FALSE,7,10,10.5,12,237,FALSE,241,1300,2238,28091,66665,592,1060,82,102,FALSE
12,3,-1,13,50,4.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,2,234,-1,FALSE,FALSE,4,9,9.5,10,354,FALSE,214,1269,7534,6149,133778,0,478,0,224,FALSE
11,4,4,12,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,TRUE,0,0,231,-1,FALSE,FALSE,2,5.333333,6,7,1,TRUE,13,0,945,1692,49620,194,1299,64,136,FALSE
11,-1,-1,12,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,1,232,0,FALSE,FALSE,2,6.333333,7,9,244,FALSE,1437,77821,77821,445320,445320,38253,38253,163,240,FALSE
11,7,-1,12,50,5.1,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,0,236,-1,FALSE,FALSE,3,9.666667,9.5,15,276,FALSE,674,5113,9476,38455,59030,960,5730,46,46,FALSE
15,-1,-1,15,50,5.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,3,3,-1,-1,FALSE,TRUE,6,12.666667,12.5,15,594,FALSE,0,357,568,14899,14899,197,197,76,76,FALSE
11,9,-1,12,50,5.7,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,0,231,-1,FALSE,FALSE,4,10.666667,14.5,15,195,FALSE,104,709,31161,4287,133283,289,10734,43,85,FALSE
11,-1,-1,12,50,5.6,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,TRUE,0,0,232,0,FALSE,FALSE,1,11.333333,9.5,15,37,FALSE,321,6390,6390,19783,29845,6240,6240,240,240,FALSE
10,3,-1,11,50,5.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,0,231,-1,FALSE,FALSE,6,13.333333,12.5,15,300,FALSE,116,632,6582,8325,80095,260,3370,96,96,FALSE
10,4,-1,11,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,0,231,-1,FALSE,FALSE,5,11.666667,13,15,31,FALSE,473,2987,10114,1465,30994,375,2078,10,232,FALSE
10,2,0,11,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0,0,230,-1,FALSE,FALSE,5,8.333333,9.5,11,28,TRUE,27,4805,4805,46457,51880,1199,1735,126,126,FALSE
